time,step-size,{bodyFMU}.body.robot_theta,{bodyFMU}.body.robot_x,{bodyFMU}.body.robot_y,{bodyFMU}.body.robot_z,{bodyFMU}.body.total_energy_used,{controllerFMU}.controller.servoLeftVal,{controllerFMU}.controller.servoRightVal,{sensor1FMU}.sensor1.lf_1_sensor_reading,{sensor2FMU}.sensor2.lf_1_sensor_reading
4.91,0.009999999999999787,0.2723680583072239,0.124513663593616,0.20693408545305603,0.0,79.59850634496706,0.1,-0.5,254.00000000000006,37.00000000000001
4.92,0.009999999999999787,0.27587990528341816,0.12433177383357574,0.20742615062466374,0.0,79.7405524653891,0.1,-0.5,254.00000000000006,40.00000000000001
4.93,0.009999999999999787,0.2798107232294714,0.12414131879407879,0.20791548723372477,0.0,79.88251007461395,0.1,-0.5,254.00000000000006,37.00000000000001
4.94,0.010000000000000675,0.28373135477290434,0.12394915447929729,0.20840399468224308,0.0,80.02447187770485,0.1,-0.5,255.00000000000006,43.00000000000001
4.95,0.009999999999999787,0.2878275456146291,0.12375322434002048,0.20889106471938318,0.0,80.16644266666799,0.1,-0.5,254.00000000000006,47.00000000000001
4.96,0.009999999999999787,0.2920654327273072,0.12355343748810321,0.20937663992557853,0.0,80.30840293055007,0.1,-0.5,254.00000000000006,50.000000000000014
4.97,0.009999999999999787,0.2964194380689397,0.12335023726311636,0.2098608226442042,0.0,80.45036285429296,0.1,-0.5,254.00000000000006,55.000000000000014
4.98,0.010000000000000675,0.30089910903301564,0.1231434333628922,0.21034352758673064,0.0,80.59232077930801,0.1,-0.5,254.00000000000006,60.000000000000014
4.99,0.009999999999999787,0.30502973305666664,0.12295427177819432,0.21077668732516563,0.0,80.72008043578307,0.1,-0.5,254.00000000000006,62.000000000000014
5.0,0.009999999999999787,0.30972398695142744,0.12274075283092328,0.2112565438971527,0.0,80.86203371663032,0.1,-0.5,254.00000000000006,68.00000000000001
5.01,0.009999999999999787,0.31452466821999836,0.12252371795396057,0.21173486430928584,0.0,81.0039847210428,0.1,-0.5,255.00000000000006,76.00000000000001
5.02,0.009999999999999787,0.3194264973187991,0.12230318886349098,0.21221162574896874,0.0,81.1459333621292,0.1,-0.5,255.00000000000006,76.00000000000001
5.03,0.010000000000000675,0.32442491848123284,0.12207918344470728,0.2126868041675435,0.0,81.28787963139621,0.1,-0.5,254.00000000000006,89.00000000000001
5.04,0.009999999999999787,0.32951560639233723,0.12185171763658503,0.213160374846721,0.0,81.42982340320305,0.1,-0.5,254.00000000000006,95.00000000000001
5.05,0.009999999999999787,0.3346943334064426,0.12162080903828815,0.21363231361557694,0.0,81.57176456669276,0.1,-0.5,254.00000000000006,105.00000000000003
5.06,0.009999999999999787,0.3399571122775618,0.12138647466161698,0.21410259613092597,0.0,81.71370299692717,0.1,-0.5,254.00000000000006,116.00000000000003
5.07,0.010000000000000675,0.3453001284919327,0.12114873149637374,0.2145711980820414,0.0,81.85563855216833,0.1,-0.5,254.00000000000006,128.00000000000003
5.08,0.009999999999999787,0.35071973652537175,0.12090759661520874,0.2150380952452146,0.0,81.9975710858871,0.1,-0.5,253.00000000000006,137.00000000000003
5.09,0.009999999999999787,0.35621246007917023,0.12066308702495379,0.21550326344611226,0.0,82.13950044532021,0.1,-0.5,254.00000000000006,155.00000000000003
5.1,0.009999999999999787,0.3617749794488533,0.12041521973445618,0.21596667859592372,0.0,82.28142647404047,0.1,-0.5,254.00000000000006,165.00000000000003
5.11,0.010000000000000675,0.36740412564774644,0.12016401175188943,0.21642831670116242,0.0,82.4233490143024,0.1,-0.5,252.00000000000006,179.00000000000003
5.12,0.009999999999999787,0.37309687378654854,0.11990948008108888,0.21688815387127403,0.0,82.56526790830594,0.1,-0.5,251.00000000000006,193.00000000000006
5.13,0.009999999999999787,0.37885033619317915,0.11965164173073398,0.21734616632963766,0.0,82.70718299968166,0.1,-0.5,246.00000000000006,204.00000000000006
5.14,0.009999999999999787,0.38466175632370603,0.11939051371669089,0.2178023304207935,0.0,82.84909413467221,0.1,-0.5,246.00000000000006,211.00000000000006
5.15,0.010000000000000675,0.39052850279399504,0.11912611306554761,0.21825662261701012,0.0,82.99100116311547,0.1,-0.5,238.00000000000006,221.00000000000006
5.16,0.009999999999999787,0.39644806368025226,0.11885845681855142,0.21870901952405064,0.0,83.13290393929219,0.1,-0.5,233.00000000000006,231.00000000000006
5.17,0.009999999999999787,0.4024180411071343,0.11858756203494733,0.21915949788585215,0.0,83.27480232262224,0.1,-0.5,233.00000000000006,233.00000000000006
5.18,0.009999999999999787,0.40843614606656303,0.11831344579539153,0.2196080345884871,0.0,83.41669617823436,0.1,-0.5,217.00000000000006,239.00000000000006
5.19,0.010000000000000675,0.4145001934746487,0.11803612520525988,0.2200546066634294,0.0,83.5585853774246,0.1,-0.5,208.00000000000006,244.00000000000006
5.2,0.009999999999999787,0.42060809745416594,0.11775561739782982,0.22049919129019852,0.0,83.7004697980201,0.1,-0.5,201.00000000000006,251.00000000000006
5.21,0.009999999999999787,0.4267578668300929,0.11747193953738125,0.2209417657984739,0.0,83.84234932464688,0.1,-0.5,180.00000000000003,251.00000000000006
5.22,0.009999999999999787,0.43294760083005246,0.11718510882219818,0.2213823076697411,0.0,83.9842238489291,0.1,-0.5,166.00000000000003,252.00000000000006
5.23,0.010000000000000675,0.4391754849799447,0.11689514248747532,0.22182079453853,0.0,84.1260932696182,0.1,-0.5,149.00000000000003,255.00000000000006
5.24,0.009999999999999787,0.44543978718585847,0.11660205780813299,0.22225720419329947,0.0,84.26795749266148,0.5,-0.1,126.00000000000003,254.00000000000006
5.25,0.009999999999999787,0.44838404635714124,0.11632994180401492,0.2227031191075607,0.0,84.40915636113914,0.5,-0.1,108.00000000000003,254.00000000000006
5.26,0.009999999999999787,0.4462654626330655,0.1161270749180163,0.2231821246948772,0.0,84.54999675397448,0.5,-0.1,108.00000000000003,254.00000000000006
5.27,0.009999999999999787,0.4455936125171495,0.11591305945888167,0.2236556969885916,0.0,84.69084342696124,0.5,-0.1,151.00000000000003,255.00000000000006
5.28,0.010000000000000675,0.4445623084502471,0.11569903930781784,0.22412918861116782,0.0,84.83175247531017,0.5,-0.1,180.00000000000003,248.00000000000006
5.29,0.009999999999999787,0.44299939803627153,0.11549329466924303,0.2246065377049335,0.0,84.97263360986744,0.5,-0.1,202.00000000000006,243.00000000000006
5.3,0.009999999999999787,0.4413391730146894,0.11528940443062424,0.22508466620067852,0.0,85.11352567861286,0.5,-0.1,227.00000000000006,211.00000000000006
5.31,0.009999999999999787,0.43940076122060084,0.11508930631711625,0.22556448033722504,0.0,85.25443276303304,0.5,-0.1,239.00000000000006,183.00000000000003
5.32,0.010000000000000675,0.43722268458525043,0.11489309686442872,0.22604600488490734,0.0,85.39534712880186,0.5,-0.1,254.00000000000006,139.00000000000003
5.33,0.009999999999999787,0.4348349713081236,0.11470036881995987,0.22652902680368503,0.0,85.53627536903741,0.1,-0.5,254.00000000000006,96.00000000000003
5.34,0.009999999999999787,0.4355871283479184,0.11448706880054059,0.22700238048752558,0.0,85.67840841325369,0.1,-0.5,254.00000000000006,53.000000000000014
5.35,0.009999999999999787,0.441234640873921,0.11420447939436135,0.2274432981848032,0.0,85.81957970166604,0.1,-0.5,255.00000000000006,34.00000000000001
5.36,0.010000000000000675,0.4452757606368506,0.1139334613384575,0.22788925815713434,0.0,85.96062281208197,0.1,-0.5,254.00000000000006,47.00000000000001
5.37,0.009999999999999787,0.4495230028985836,0.11366279633972765,0.22833508202186087,0.0,86.10192010044375,0.1,-0.5,255.00000000000006,41.00000000000001
5.38,0.009999999999999787,0.454155935172833,0.11338421499854708,0.2287767773030308,0.0,86.2431311316036,0.1,-0.5,254.00000000000006,38.00000000000001
5.39,0.009999999999999787,0.4587468116014845,0.1131041436605813,0.22921739322074797,0.0,86.38436440163332,0.1,-0.5,254.00000000000006,43.00000000000001
5.4,0.010000000000000675,0.4634827935573303,0.11282066206133196,0.2296559725472591,0.0,86.52562478914069,0.1,-0.5,254.00000000000006,47.00000000000001
5.41,0.009999999999999787,0.46833143588016385,0.11253369028698695,0.2300924392528298,0.0,86.66688910972198,0.1,-0.5,255.00000000000006,44.00000000000001
5.42,0.009999999999999787,0.47326846489029145,0.11224364682352952,0.23052696876233247,0.0,86.80816841747856,0.1,-0.5,254.00000000000006,46.00000000000001
5.43,0.009999999999999787,0.47830468832124695,0.11195035888672103,0.23095944125405649,0.0,86.94946029405628,0.1,-0.5,254.00000000000006,53.000000000000014
5.44,0.010000000000000675,0.48343110380974075,0.11165388007011773,0.23138985029149645,0.0,87.09076328761421,0.1,-0.5,254.00000000000006,56.000000000000014
5.45,0.009999999999999787,0.48864338017012077,0.11135424806418733,0.2318181819112362,0.0,87.23207789052412,0.1,-0.5,254.00000000000006,56.000000000000014
5.46,0.009999999999999787,0.4939385454706723,0.11105146887516648,0.23224440568683918,0.0,87.37340334789769,0.1,-0.5,254.00000000000006,58.000000000000014
5.47,0.009999999999999787,0.49931238423873237,0.11074556810759631,0.23266850151020368,0.0,87.51473921613888,0.1,-0.5,254.00000000000006,65.00000000000001
5.48,0.010000000000000675,0.5047614009920529,0.11043656647346078,0.23309044681707808,0.0,87.65608510907032,0.1,-0.5,254.00000000000006,68.00000000000001
5.49,0.009999999999999787,0.5102822221514339,0.11012448375600908,0.23351021863920451,0.0,87.79744055352649,0.1,-0.5,254.00000000000006,69.00000000000001
5.5,0.009999999999999787,0.5158715529063053,0.10980934103907,0.23392779484126924,0.0,87.9388051175647,0.1,-0.5,251.00000000000006,72.00000000000001
5.51,0.009999999999999787,0.5215262942734165,0.10949115882599314,0.23434315310385428,0.0,88.0801783705474,0.1,-0.5,253.00000000000006,77.00000000000001
5.52,0.009999999999999787,0.5272434765360086,0.10916995765215268,0.23475627126594129,0.0,88.22155988389522,0.1,-0.5,254.00000000000006,83.00000000000001
5.53,0.010000000000000675,0.5330202626825659,0.10884575809787203,0.2351671273413372,0.0,88.36294924015738,0.1,-0.5,249.00000000000006,89.00000000000001
5.54,0.009999999999999787,0.5388539476747428,0.1085185806794075,0.23557569946186152,0.0,88.5043460298225,0.1,-0.5,248.00000000000006,96.00000000000003
5.55,0.009999999999999787,0.5447419479760816,0.10818844591076304,0.2359819659171607,0.0,88.64574985293166,0.1,-0.5,252.00000000000006,103.00000000000003
5.56,0.009999999999999787,0.5506817974838675,0.10785537429616293,0.2363859051539675,0.0,88.7871603200465,0.1,-0.5,245.00000000000006,111.00000000000003
5.57,0.010000000000000675,0.5566711422216265,0.10751938632914904,0.23678749577809927,0.0,88.92857705245115,0.1,-0.5,240.00000000000006,119.00000000000003
5.58,0.009999999999999787,0.5627077349778727,0.1071805025003296,0.23718671656093765,0.0,89.069999682672,0.1,-0.5,237.00000000000006,124.00000000000003
5.59,0.009999999999999787,0.5687894305988138,0.1068387432992649,0.23758354644175955,0.0,89.2114278547665,0.1,-0.5,240.00000000000006,131.00000000000003
5.6,0.009999999999999787,0.5749141813281742,0.1064941292178373,0.23797796453039755,0.0,89.35286122451635,0.1,-0.5,226.00000000000006,137.00000000000003
5.61,0.010000000000000675,0.5810800323744504,0.10614668075375254,0.2383699501095145,0.0,89.49429945956035,0.1,-0.5,216.00000000000006,141.00000000000003
5.62,0.009999999999999787,0.5872851177005964,0.10579641841358559,0.23875948263618407,0.0,89.63574223945625,0.1,-0.5,211.00000000000006,146.00000000000003
5.63,0.009999999999999787,0.5935276559907481,0.10544336271591445,0.2391465417431775,0.0,89.77718925566705,0.1,-0.5,208.00000000000006,152.00000000000003
5.64,0.009999999999999787,0.5998059468038277,0.105087534194351,0.23953110723989374,0.0,89.91864021151105,0.1,-0.5,199.00000000000006,158.00000000000003
5.65,0.010000000000000675,0.6061183669022855,0.1047289534004694,0.23991315911297767,0.0,90.06009482205718,0.1,-0.5,190.00000000000003,166.00000000000003
5.66,0.009999999999999787,0.6124633667465834,0.10436764090666165,0.2402926775266912,0.0,90.20155281398002,0.1,-0.5,186.00000000000003,173.00000000000003
5.67,0.009999999999999787,0.618839467149247,0.10400361730890154,0.24066964282306158,0.0,90.34301392538737,0.1,-0.5,179.00000000000003,181.00000000000003
5.68,0.009999999999999787,0.6252452560807755,0.10363690322941928,0.24104403552184306,0.0,90.48447790561613,0.1,-0.5,170.00000000000003,190.00000000000003
5.69,0.010000000000000675,0.6316793856205242,0.10326751931928743,0.24141583632032215,0.0,90.62594451500217,0.1,-0.5,159.00000000000003,197.00000000000006
5.7,0.009999999999999787,0.6381405690460553,0.10289548626091628,0.2417850260929918,0.0,90.7674135246366,0.1,-0.5,150.00000000000003,205.00000000000006
5.71,0.009999999999999787,0.6446275780546274,0.10252082477045885,0.24215158589111824,0.0,90.90888471609787,0.1,-0.5,140.00000000000003,210.00000000000006
5.72,0.009999999999999787,0.6511392401108336,0.10214355560012588,0.24251549694222052,0.0,91.05035788118266,0.5,-0.1,129.00000000000003,215.00000000000006
5.73,0.010000000000000675,0.6543196217890231,0.10178488785567778,0.24289302003797114,0.0,91.19105451416135,0.5,-0.1,117.00000000000003,217.00000000000006
5.74,0.009999999999999787,0.6524264159938017,0.10148723446156938,0.24331712923699417,0.0,91.33143946708014,0.5,-0.1,123.00000000000003,210.00000000000006
5.75,0.009999999999999787,0.6519697289656612,0.10117975885640303,0.2437336854616179,0.0,91.47184745575987,0.5,-0.1,162.00000000000003,170.00000000000003
5.76,0.009999999999999787,0.6511438191778094,0.10087227784002958,0.24415020554329125,0.0,91.61231369112465,0.5,-0.1,193.00000000000006,134.00000000000003
5.77,0.009999999999999787,0.6497769704858922,0.10057208672990692,0.24457224120630844,0.0,91.75276378632407,0.1,-0.5,213.00000000000006,99.00000000000003
5.78,0.010000000000000675,0.6516587240897714,0.10025225328093863,0.2449793002026705,0.0,91.89498461813218,0.1,-0.5,242.00000000000006,61.000000000000014
5.79,0.009999999999999787,0.6583498456702618,0.09987189148587017,0.24533993886647593,0.0,92.0360420477964,0.1,-0.5,244.00000000000006,45.00000000000001
5.8,0.009999999999999787,0.6633781156407585,0.09950209811903704,0.2457081215584742,0.0,92.17693827413814,0.1,-0.5,237.00000000000006,54.000000000000014
5.81,0.009999999999999787,0.6685787004365089,0.09913264639174144,0.24607611585284744,0.0,92.31814085737642,0.1,-0.5,235.00000000000006,53.000000000000014
5.82,0.010000000000000675,0.6741174344413582,0.09875650304831336,0.24643836684648113,0.0,92.45923805994653,0.1,-0.5,241.00000000000006,52.000000000000014
5.83,0.009999999999999787,0.6795732994504999,0.09837925061911518,0.24679922029969464,0.0,92.60036065582335,0.1,-0.5,248.00000000000006,51.000000000000014
5.84,0.009999999999999787,0.6851355884508041,0.09799920559017083,0.2471573106658978,0.0,92.74151324611239,0.1,-0.5,242.00000000000006,51.000000000000014
5.85,0.009999999999999787,0.6907726513678148,0.09761631919599337,0.24751255519514181,0.0,92.88266887836926,0.1,-0.5,235.00000000000006,52.000000000000014
5.86,0.010000000000000675,0.6964623975982063,0.09723095555082586,0.24786521222146624,0.0,93.0238403290723,0.1,-0.5,231.00000000000006,53.000000000000014
5.87,0.009999999999999787,0.7022171799109512,0.09684297113838336,0.24821512575301496,0.0,93.16502470152909,0.1,-0.5,233.00000000000006,55.000000000000014
5.88,0.009999999999999787,0.7080295049655565,0.09645241918279693,0.24856230108678457,0.0,93.30622034717771,0.1,-0.5,235.00000000000006,54.000000000000014
5.89,0.009999999999999787,0.7138965597245163,0.09605933781415882,0.24890673185173573,0.0,93.44742781024479,0.1,-0.5,236.00000000000006,55.000000000000014
5.9,0.010000000000000675,0.7198167740066641,0.09566373843575281,0.24924838912167235,0.0,93.58864624690932,0.1,-0.5,231.00000000000006,54.000000000000014
5.91,0.009999999999999787,0.7257872819566155,0.09526564923003608,0.24958725846409757,0.0,93.72987518468244,0.1,-0.5,222.00000000000006,55.000000000000014
5.92,0.009999999999999787,0.731805878739853,0.0948650941138493,0.24992332201107725,0.0,93.87111422475527,0.1,-0.5,216.00000000000006,54.000000000000014
5.93,0.009999999999999787,0.7378704195516314,0.09446209625360943,0.25025656141648983,0.0,94.01236288421796,0.1,-0.5,215.00000000000006,56.000000000000014
5.94,0.010000000000000675,0.7439787839046158,0.09405667991016275,0.25058695950688537,0.0,94.15362073523056,0.1,-0.5,216.00000000000006,56.000000000000014
5.95,0.009999999999999787,0.7501289936922474,0.0936488688459825,0.2509144988668084,0.0,94.29488735896985,0.1,-0.5,216.00000000000006,58.000000000000014
5.96,0.009999999999999787,0.7563191490166769,0.09323868685100208,0.2512391623053941,0.0,94.43616234539013,0.1,-0.5,216.00000000000006,60.000000000000014
5.97,0.009999999999999787,0.7625474342267321,0.09282615774905635,0.2515609328644165,0.0,94.57744530168247,0.1,-0.5,214.00000000000006,63.000000000000014
5.98,0.010000000000000675,0.7688121192427212,0.09241130530710032,0.25187979373275327,0.0,94.71873584769264,0.1,-0.5,209.00000000000006,64.00000000000001
5.99,0.009999999999999787,0.7751115512182237,0.09199415328732191,0.25219572829317244,0.0,94.860033616686,0.1,-0.5,205.00000000000006,67.00000000000001
6.0,0.009999999999999787,0.7814441524932033,0.09157472544046372,0.252508720114392,0.0,95.0013382555153,0.1,-0.5,198.00000000000006,69.00000000000001
6.01,0.009999999999999787,0.7878084171938206,0.09115304550511136,0.25281875294821865,0.0,95.14264942408136,0.1,-0.5,195.00000000000006,70.00000000000001
6.02,0.009999999999999787,0.7942029077063905,0.09072913721404807,0.25312581073342555,0.0,95.28396679522439,0.1,-0.5,189.00000000000003,71.00000000000001
6.03,0.010000000000000675,0.8006262517181948,0.09030302429569778,0.25342987759475355,0.0,95.42529005446386,0.1,-0.5,185.00000000000003,70.00000000000001
6.04,0.009999999999999787,0.807077139225487,0.08987473047680797,0.25373093784302453,0.0,95.56661889970928,0.1,-0.5,181.00000000000003,71.00000000000001
6.05,0.009999999999999787,0.8135543196941611,0.0894442794852078,0.2540289759752885,0.0,95.70795304097373,0.1,-0.5,173.00000000000003,72.00000000000001
6.06,0.009999999999999787,0.8200565993700939,0.08901169505217282,0.25432397667454343,0.0,95.84929220007143,0.1,-0.5,168.00000000000003,72.00000000000001
6.07,0.010000000000000675,0.8265828386975318,0.08857700091484441,0.2546159248095052,0.0,95.99063611029851,0.1,-0.5,166.00000000000003,75.00000000000001
6.08,0.009999999999999787,0.8331319498585025,0.0881402208185452,0.25490480543428456,0.0,96.13198451611697,0.1,-0.5,164.00000000000003,77.00000000000001
6.09,0.009999999999999787,0.8397028944244094,0.08770137851899298,0.25519060378799013,0.0,96.27333717282181,0.1,-0.5,162.00000000000003,81.00000000000001
6.1,0.009999999999999787,0.8462946811133205,0.0872604977844379,0.2554733052942957,0.0,96.41469384621405,0.1,-0.5,158.00000000000003,85.00000000000001
6.11,0.010000000000000675,0.8529063636494921,0.08681760239770754,0.25575289556097053,0.0,96.55605431226786,0.1,-0.5,155.00000000000003,88.00000000000001
6.12,0.009999999999999787,0.8595370387200201,0.08637271615816355,0.25602936037938345,0.0,96.6974183567977,0.1,-0.5,152.00000000000003,90.00000000000001
6.13,0.009999999999999787,0.8661858440242184,0.0859258628835698,0.2563026857239921,0.0,96.83878577513087,0.1,-0.5,148.00000000000003,93.00000000000001
6.14,0.009999999999999787,0.8728519564115925,0.08547706641187214,0.2565728577518235,0.0,96.98015637177832,0.4,-0.4,145.00000000000003,92.00000000000001
6.15,0.010000000000000675,0.8778570900984222,0.08502424562628283,0.256859007117012,0.0,97.12851130867512,0.4,-0.4,138.00000000000003,92.00000000000001
6.16,0.009999999999999787,0.8803298973795507,0.08457701460951725,0.25718796079796186,0.0,97.27904966077449,0.4,-0.4,142.00000000000003,83.00000000000001
6.17,0.009999999999999787,0.883525320910723,0.08412039036249336,0.25751413521857325,0.0,97.43043196117515,0.4,-0.4,160.00000000000003,57.000000000000014
6.18,0.009999999999999787,0.8865402435500618,0.08366028272045228,0.25784061216240217,0.0,97.58241950381853,0.1,-0.5,174.00000000000003,38.00000000000001
6.19,0.010000000000000675,0.8909661129162119,0.08320210568654021,0.2581516634409613,0.0,97.7281102794459,0.1,-0.5,189.00000000000003,22.000000000000004
6.2,0.009999999999999787,0.8978907169233692,0.0827343453951214,0.25841750569667166,0.0,97.87198603270554,0.1,-0.5,199.00000000000006,16.000000000000004
6.21,0.009999999999999787,0.9039680822125379,0.08227214413320569,0.2586847052720885,0.0,98.01561506299095,0.1,-0.5,196.00000000000006,21.000000000000004
6.22,0.009999999999999787,0.9101198153154972,0.08180968891746708,0.25895009289334325,0.0,98.15937070870541,0.1,-0.5,196.00000000000006,22.000000000000004
6.23,0.010000000000000675,0.9164463745313014,0.08134388401558307,0.25920998676698714,0.0,98.30301027022142,0.1,-0.5,197.00000000000006,21.000000000000004
6.24,0.009999999999999787,0.9227273438457636,0.08087699902403978,0.2594672683808156,0.0,98.44661070706934,0.1,-0.5,200.00000000000006,19.000000000000004
6.25,0.009999999999999787,0.9290596783802841,0.08040838369056255,0.25972106589004323,0.0,98.5901769723373,0.1,-0.5,199.00000000000006,13.000000000000004
6.26,0.009999999999999787,0.9354282205531322,0.07993802342668291,0.2599713169311842,0.0,98.73369407818791,0.1,-0.5,199.00000000000006,10.000000000000002
6.27,0.009999999999999787,0.9418212909888863,0.0794660802569329,0.26021819782901473,0.0,98.8771705043414,0.1,-0.5,200.00000000000006,5.000000000000001
6.28,0.010000000000000675,0.9482454111882237,0.07899251168357166,0.2604616116320257,0.0,99.02060570970343,0.1,-0.5,201.00000000000006,8.000000000000002
6.29,0.009999999999999787,0.9546968832300292,0.07851735253415973,0.26070156517038895,0.0,99.16399975434979,0.1,-0.5,200.00000000000006,12.000000000000004
6.3,0.009999999999999787,0.9611743278945668,0.07804063249979032,0.26093805887916594,0.0,99.30735397490344,0.1,-0.5,198.00000000000006,14.000000000000004
6.31,0.009999999999999787,0.9676770462688968,0.07756237048015271,0.261171078154451,0.0,99.45066889656937,0.1,-0.5,195.00000000000006,9.000000000000002
6.32,0.010000000000000675,0.974203659064188,0.07708259198856313,0.2614006177702585,0.0,99.59394523109313,0.1,-0.5,196.00000000000006,5.000000000000001
6.33,0.009999999999999787,0.9807531196422778,0.07660132093829372,0.26162667034530723,0.0,99.73718371697396,0.1,-0.5,194.00000000000006,1.0000000000000002
6.34,0.009999999999999787,0.9873244114933194,0.07611858094728012,0.26184922814307765,0.0,99.8803850264826,0.1,-0.5,196.00000000000006,1.0000000000000002
6.35,0.009999999999999787,0.9939165255041695,0.07563439608467393,0.2620682841791073,0.0,100.02354984437943,0.1,-0.5,199.00000000000006,6.000000000000002
6.36,0.010000000000000675,1.0005285221452096,0.07514879025061444,0.2622838313062618,0.0,100.16667884270464,0.1,-0.5,198.00000000000006,9.000000000000002
6.37,0.009999999999999787,1.0071594987561845,0.07466178737580352,0.2624958625079243,0.0,100.30977268042852,0.1,-0.5,199.00000000000006,7.000000000000002
6.38,0.009999999999999787,1.0138085925182732,0.07417341142630055,0.2627043709067182,0.0,100.45283200839003,0.1,-0.5,201.00000000000006,4.000000000000001
6.39,0.009999999999999787,1.0204749814238623,0.0736836863682079,0.26290934970888813,0.0,100.59585746693301,0.1,-0.5,201.00000000000006,2.0000000000000004
6.4,0.010000000000000675,1.027157880114926,0.07319263618746016,0.26311079223418105,0.0,100.738849686496,0.1,-0.5,204.00000000000006,4.000000000000001
6.41,0.009999999999999787,1.0338565389565644,0.07270028488744423,0.26330869191145095,0.0,100.88180928791326,0.1,-0.5,202.00000000000006,6.000000000000002
6.42,0.009999999999999787,1.0405702424324015,0.0722066564886629,0.26350304227728566,0.0,101.02473688233476,0.1,-0.5,201.00000000000006,4.000000000000001
6.43,0.009999999999999787,1.0472983074551971,0.07171177503111105,0.2636938369791634,0.0,101.16763307139081,0.1,-0.5,199.00000000000006,1.0000000000000002
6.44,0.010000000000000675,1.0540400819663591,0.07121566457478895,0.2638810697756445,0.0,101.31049844729114,0.1,-0.5,196.00000000000006,1.0000000000000002
6.45,0.009999999999999787,1.060794943513873,0.07071834920064657,0.26406473453734575,0.0,101.4533335929068,0.1,-0.5,196.00000000000006,5.000000000000001
6.46,0.009999999999999787,1.0675622979024795,0.0702198530115405,0.2642448252480351,0.0,101.59613908187293,0.1,-0.5,199.00000000000006,4.000000000000001
6.47,0.009999999999999787,1.0743415779161827,0.06972020013302167,0.2644213360055325,0.0,101.73891547867515,0.1,-0.5,202.00000000000006,1.0000000000000002
6.48,0.010000000000000675,1.0811322420914944,0.06921941471412005,0.2645942610227028,0.0,101.88166333874051,0.1,-0.5,203.00000000000006,1.0000000000000002
6.49,0.009999999999999787,1.087933773548283,0.0687175209280681,0.26476359462844595,0.0,102.02438320853116,0.1,-0.5,202.00000000000006,3.000000000000001
6.5,0.009999999999999787,1.0947456788739747,0.06821454297296319,0.26492933126868357,0.0,102.1670756256267,0.1,-0.5,202.00000000000006,3.000000000000001
6.51,0.009999999999999787,1.1015674870579268,0.06771050507237773,0.26509146550735846,0.0,102.30974111882051,0.1,-0.5,206.00000000000006,1.0000000000000002
6.52,0.009999999999999787,1.1083987484743918,0.06720543147591179,0.265249992027439,0.0,102.45238020819988,0.1,-0.5,210.00000000000006,1.0000000000000002
6.53,0.010000000000000675,1.1152390339116274,0.06669934645968907,0.2654049056319274,0.0,102.59499340524371,0.1,-0.5,209.00000000000006,3.000000000000001
6.54,0.009999999999999787,1.1220879336450644,0.06619227432679665,0.26555620124487456,0.0,102.73758121290484,0.1,-0.5,205.00000000000006,1.0000000000000002
6.55,0.009999999999999787,1.1289450565525672,0.06568423940766832,0.26570387391239747,0.0,102.88014412570192,0.1,-0.5,204.00000000000006,1.0000000000000002
6.56,0.009999999999999787,1.1358100292698594,0.06517526606041231,0.265847918803701,0.0,103.02268262980988,0.1,-0.5,207.00000000000006,1.0000000000000002
6.57,0.010000000000000675,1.1426824953842927,0.06466537867108355,0.2659883312121012,0.0,103.16519720315,0.1,-0.5,206.00000000000006,1.0000000000000002
6.58,0.009999999999999787,1.1495621146652184,0.06415460165390154,0.2661251065560507,0.0,103.30768831547857,0.1,-0.5,203.00000000000006,0.0
6.59,0.009999999999999787,1.156448562329303,0.06364295945141406,0.2662582403801649,0.0,103.45015642848239,0.1,-0.5,204.00000000000006,1.0000000000000002
6.6,0.009999999999999787,1.1633415283391948,0.06313047653460806,0.26638772835624674,0.0,103.59260199586606,0.1,-0.5,212.00000000000006,1.0000000000000002
6.61,0.010000000000000675,1.1702407167340367,0.06261717740296831,0.2665135662843121,0.0,103.73502546345026,0.1,-0.5,213.00000000000006,1.0000000000000002
6.62,0.009999999999999787,1.1771458449903691,0.06210308658448482,0.26663575009361157,0.0,103.87742726925671,0.1,-0.5,213.00000000000006,1.0000000000000002
6.63,0.009999999999999787,1.1840566434120514,0.06158822863561024,0.2667542758436498,0.0,104.0198078436124,0.1,-0.5,214.00000000000006,0.0
6.64,0.009999999999999787,1.1909728545478815,0.06107262814116807,0.2668691397252013,0.0,104.16216760923226,0.1,-0.5,223.00000000000006,0.0
6.65,0.010000000000000675,1.1978942326356543,0.060556309714212886,0.2669803380613205,0.0,104.30450698132381,0.1,-0.5,221.00000000000006,1.0000000000000002
6.66,0.009999999999999787,1.204820543071462,0.06003929799584387,0.2670878673083471,0.0,104.44682636767493,0.1,-0.5,217.00000000000006,1.0000000000000002
6.67,0.009999999999999787,1.211751561903086,0.05952161765497248,0.2671917240569043,0.0,104.58912616875159,0.1,-0.5,221.00000000000006,1.0000000000000002
6.68,0.009999999999999787,1.2186870753463934,0.05900329338804568,0.26729190503288996,0.0,104.73140677779566,0.1,-0.5,225.00000000000006,0.0
6.69,0.010000000000000675,1.2256268793236857,0.05848434991872585,0.26738840709845985,0.0,104.87366858091491,0.1,-0.5,218.00000000000006,1.0000000000000002
